venueID,lat,lng,venue_descr,First_Category,Second_Category,Third_Category
36103,40.60874557495117,-74.00859832763672,Other Nightlife,Nightlife Spot,Other Nightlife,Other Nightlife
9383,40.62658,-74.023973,Bar,Dining and Drinking,Bar,Pub
10042,40.632942,-74.02120003333333,Bar,Dining and Drinking,Bar,Bar
34907,40.628416,-74.006169,Pizza Place,Dining and Drinking,Restaurant,Pizzeria
6895,40.63470358616227,-74.02629129186919,Bar,Dining and Drinking,Bar,Pub
11583,40.60996563539849,-74.00120377276397,Food & Drink Shop,Retail,Food and Beverage Retail,Grocery Store
24194,40.625615,-74.023974,Bar,Dining and Drinking,Bar,Bar
18456,40.622557719108514,-74.00477314954206,Drugstore / Pharmacy,Retail,Pharmacy,Pharmacy
6586,40.61769966417118,-73.99179797423834,Department Store,Retail,Department Store,Department Store
35944,40.62393569946289,-74.00997924804688,Neighborhood,Landmarks and Outdoors,States and Municipalities,Neighborhood
28038,40.62151001400972,-74.00964617729187,Neighborhood,Landmarks and Outdoors,States and Municipalities,Neighborhood
11280,40.61999149978978,-74.00695950340314,Bank,Business and Professional Services,Financial Service,Banking and Finance
13640,40.595398,-74.00017797,Fast Food Restaurant,Dining and Drinking,Restaurant,Fast Food Restaurant
30164,40.63400906248271,-74.02693966756806,Thai Restaurant,Dining and Drinking,Restaurant,Asian Restaurant
23500,40.61736902239986,-74.00331556642239,Cosmetics Shop,Retail,Cosmetics Store,Cosmetics Store
14440,40.62834867469804,-74.00620202930364,Italian Restaurant,Dining and Drinking,Restaurant,Italian Restaurant
20330,40.61921351441456,-74.03255224227905,Bank,Business and Professional Services,Financial Service,Banking and Finance
10871,40.61558230398971,-74.03412903073142,Italian Restaurant,Dining and Drinking,Restaurant,Italian Restaurant
28174,40.610703127364665,-73.9844807588843,Automotive Shop,Retail,Automotive Shop,Automotive Shop
27329,40.902205,-74.20313,Playground,Landmarks and Outdoors,Park,Playground
1587,40.726833,-73.983415,Bar,Dining and Drinking,Bar,Bar
8904,40.91532869189857,-74.07670140266418,Movie Theater,Arts and Entertainment,Movie Theater,Multiplex
15639,40.82548,-74.10865,South American Restaurant,Dining and Drinking,Restaurant,Latin American Restaurant
11440,40.79310003533683,-74.05133843421936,Department Store,Retail,Department Store,Department Store
6362,40.8649445296451,-74.06521286735973,Gym / Fitness Center,Sports and Recreation,Gym and Studio,Gym and Studio
19678,40.91606160791841,-74.07205659317974,Medical Center,Health and Medicine,Veterinarian,Veterinarian
19910,40.9173947296611,-74.0903206121058,Playground,Landmarks and Outdoors,Park,Playground
13449,40.90658354497227,-74.07166651320193,Tattoo Parlor,Business and Professional Services,Health and Beauty Service,Tattoo Parlor
35531,40.91705278793519,-74.05870163272283,Clothing Store,Retail,Fashion Retail,Women's Store
23033,40.945850268643,-74.11051566391691,Other Great Outdoors,Landmarks and Outdoors,Other Great Outdoors,Other Great Outdoors
33193,40.915050006790366,-74.05563811979121,Clothing Store,Retail,Fashion Retail,Clothing Store
17822,40.8411056176481,-74.0726474480833,Bus Station,Travel and Transportation,Transportation Service,Public Transportation
9378,40.899824,-73.99951918333333,Japanese Restaurant,Dining and Drinking,Restaurant,Asian Restaurant
14195,40.910667297995,-74.03597079516709,Bar,Dining and Drinking,Bar,Gay Bar
12952,40.910107224587655,-74.0324878692627,American Restaurant,Dining and Drinking,Restaurant,American Restaurant
6430,40.86075860452271,-74.19882774353027,University,Community and Government,Education,College and University
20741,40.86679532183928,-74.10016536712646,Department Store,Retail,Department Store,Department Store
28579,40.89177736399812,-74.12767487515515,Convenience Store,Retail,Convenience Store,Convenience Store
22058,40.9033770438408,-74.06566032724243,Building,Landmarks and Outdoors,Structure,Structure
26745,40.9200517,-74.066385,Arts & Crafts Store,Retail,Arts and Crafts Store,Arts and Crafts Store
9390,40.88248496700509,-73.98611783981323,Neighborhood,Landmarks and Outdoors,States and Municipalities,Neighborhood
17118,40.90105786688402,-74.1507625579834,Road,Travel and Transportation,Road,Road
25645,40.82646673381527,-74.09765669686952,City,Landmarks and Outdoors,States and Municipalities,City
2126,40.75711258143813,-73.9680777062784,Chinese Restaurant,Dining and Drinking,Restaurant,Asian Restaurant
502,40.734728080624585,-73.99955678708751,Malaysian Restaurant,Dining and Drinking,Restaurant,Asian Restaurant
2100,40.735582,-74.0005197525024,Bar,Dining and Drinking,Bar,Dive Bar
5643,40.78434697508766,-73.97953932869252,Gym / Fitness Center,Sports and Recreation,Gym and Studio,Gym
22699,40.76033171613185,-73.99532161604229,General Travel,Travel and Transportation,General Travel,General Travel
2461,40.73599016595973,-73.98752245874952,Sushi Restaurant,Dining and Drinking,Restaurant,Asian Restaurant
35882,40.78357692281303,-73.97939584740452,Coffee Shop,Dining and Drinking,"Cafe, Coffee, and Tea House",Coffee Shop
24105,40.737080298662434,-73.98446928068036,Convenience Store,Retail,Convenience Store,Convenience Store
6562,40.7459343899641,-74.26055347354944,Train Station,Travel and Transportation,Transport Hub,Rail Station
29666,40.78775647708376,-73.98178336210155,Park,Landmarks and Outdoors,Park,Park
48,40.7330273086618,-74.00295977673132,American Restaurant,Dining and Drinking,Restaurant,American Restaurant
7312,40.744644696282094,-73.95351007364069,Italian Restaurant,Dining and Drinking,Restaurant,Italian Restaurant
33689,40.74391369037775,-73.98917528677009,Hotel,Dining and Drinking,Bar,Hotel Bar
2041,40.736136757139285,-74.0059232711792,Bar,Dining and Drinking,Bar,Bar
7468,40.73483615,-73.991906,Cupcake Shop,Dining and Drinking,Dessert Shop,Cupcake Shop
12953,40.73779798692258,-73.98969179260743,American Restaurant,Dining and Drinking,Restaurant,American Restaurant
14953,40.69251591040359,-73.85915279388428,Train Station,Travel and Transportation,Train,Train
14056,40.69705498132559,-73.8367509841919,Subway,Travel and Transportation,Transport Hub,Metro Station
14219,40.700406211574936,-73.82883310317993,Subway,Travel and Transportation,Transport Hub,Metro Station
22619,40.70253724602918,-73.79992961883545,Bus Station,Travel and Transportation,Transport Hub,Bus Station
20190,40.70580532414821,-73.79423402508047,Bus Station,Travel and Transportation,Transportation Service,Public Transportation
17838,40.70795858466179,-73.78559957153487,Deli / Bodega,Dining and Drinking,Restaurant,Deli
31618,40.70795058646715,-73.78573744997894,Medical Center,Health and Medicine,Dentist,Dentist
22887,40.70358545408646,-73.79929929971695,Bus Station,Travel and Transportation,Transportation Service,Public Transportation
30477,40.70713802189981,-73.7893854491812,Bus Station,Travel and Transportation,Transport Hub,Bus Station
21701,40.69526162612937,-73.8441376028445,Bus Station,Travel and Transportation,Transportation Service,Public Transportation
29614,40.686947,-73.873599,Taxi,Travel and Transportation,Transportation Service,Taxi
32970,40.68780268250252,-73.859006294927,Other Great Outdoors,Landmarks and Outdoors,Other Great Outdoors,Other Great Outdoors
32102,40.68849719169636,-73.87185573577881,Neighborhood,Landmarks and Outdoors,States and Municipalities,Neighborhood
4738,40.72956780913896,-73.9984130859375,Taxi,Travel and Transportation,Transportation Service,Taxi
17301,40.686231,-73.85165034,Pizza Place,Dining and Drinking,Restaurant,Pizzeria
28320,40.69517078929993,-73.8449129389668,Professional & Other Places,Business and Professional Services,Business and Professional Services,Business and Professional Services
32106,40.88805430354332,-73.8604305062176,Caribbean Restaurant,Dining and Drinking,Restaurant,Caribbean Restaurant
26376,40.81338936633352,-73.93073805599286,Road,Travel and Transportation,Road,Road
26748,40.88671244641477,-73.87850790366784,Campground,Landmarks and Outdoors,Campground,Campground
14821,40.81410154942096,-73.93343925476074,Bridge,Landmarks and Outdoors,Bridge,Bridge
13781,40.92849403916825,-73.85529041290283,Department Store,Retail,Department Store,Department Store
31638,40.887895155343614,-73.86115409348587,Building,Landmarks and Outdoors,Structure,Structure
27961,40.89636854723403,-73.85535957788257,Convenience Store,Retail,Convenience Store,Convenience Store
32368,40.92818250321342,-73.85452685348868,Caf�,Dining and Drinking,"Cafe, Coffee, and Tea House",Café
27251,40.88143280741941,-73.83419580083934,Outdoors & Recreation,Landmarks and Outdoors,Landmarks and Outdoors,Landmarks and Outdoors
30708,40.88697862697393,-73.87802481651306,Bus Station,Travel and Transportation,Transport Hub,Bus Station
24984,40.88992936862135,-73.84268455731083,Building,Landmarks and Outdoors,Structure,Structure
11195,40.89544599443902,-73.86297225952148,Train Station,Travel and Transportation,Transport Hub,Rail Station
30645,40.88792838012882,-73.8613780604339,Park,Landmarks and Outdoors,Park,Park
10448,40.72631767696479,-73.99604470065172,Gym / Fitness Center,Sports and Recreation,Gym and Studio,Gym
36586,40.74088467416674,-73.98937041136092,Scenic Lookout,Landmarks and Outdoors,Scenic Lookout,Scenic Lookout
26652,40.66681530957638,-73.98150214195937,Vietnamese Restaurant,Dining and Drinking,Restaurant,Asian Restaurant
19620,40.745161027391084,-73.95871046589507,Scenic Lookout,Landmarks and Outdoors,Scenic Lookout,Scenic Lookout
24390,40.73857555787898,-73.9070463180542,Scenic Lookout,Landmarks and Outdoors,Scenic Lookout,Scenic Lookout
24096,40.74467151923719,-73.93426855422129,College & University,Community and Government,Education,College and University
7685,40.77381437268857,-73.98463726043701,High School,Community and Government,Education,Primary and Secondary School
26404,40.745720879191815,-73.9233094483485,School,Community and Government,Education,Education
18842,40.74594021381846,-73.9003271906755,Bike Shop,Retail,Sporting Goods Retail,Bicycle Store
17307,40.744645,-73.931753,Food Truck,Dining and Drinking,Food Truck,Food Truck
28605,40.74428726093901,-73.93506075475048,College Academic Building,Community and Government,Education,College and University
24680,40.70745933456288,-73.8173148428042,Bus Station,Travel and Transportation,Transportation Service,Public Transportation
8058,40.745534795739694,-73.90387546539584,Food & Drink Shop,Retail,Food and Beverage Retail,Gourmet Store
11673,40.74511923136112,-73.90372037887573,Food & Drink Shop,Retail,Food and Beverage Retail,Grocery Store
13553,40.76486784321418,-73.9472361249408,Post Office,Community and Government,Government Building,Post Office
17555,40.74520864355885,-73.90374183654785,Caf�,Dining and Drinking,"Cafe, Coffee, and Tea House",Café
27687,40.74359374846375,-73.9506687405827,Ice Cream Shop,Dining and Drinking,Dessert Shop,Ice Cream Parlor
6493,40.743979,-73.922895,Japanese Restaurant,Dining and Drinking,Restaurant,Asian Restaurant
14036,40.65485736139741,-73.97354364395142,Ice Cream Shop,Dining and Drinking,Dessert Shop,Ice Cream Parlor
13595,40.73804209152232,-73.90227358237313,Playground,Landmarks and Outdoors,Park,Playground
12041,40.74635087789945,-73.89968987236024,Deli / Bodega,Dining and Drinking,Restaurant,Deli
2753,40.74434169779715,-73.91147037,Mexican Restaurant,Dining and Drinking,Restaurant,Mexican Restaurant
13070,40.747159192461886,-73.92229904390388,Playground,Landmarks and Outdoors,Park,Playground
21950,40.74655255807585,-73.89112319364173,Bus Station,Travel and Transportation,Transportation Service,Public Transportation
27254,40.64336093164299,-73.78002115957804,Airport,Travel and Transportation,Transport Hub,Airport
21948,40.74352552818039,-73.93414226108415,Performing Arts Venue,Arts and Entertainment,Performing Arts Venue,Performing Arts Venue
27119,40.74473641042899,-73.93688624799225,College Academic Building,Community and Government,Education,College and University
24951,40.73549,-74.00056,Tapas Restaurant,Dining and Drinking,Restaurant,Spanish Restaurant
5573,40.76214602208933,-73.96845817565918,Department Store,Retail,Department Store,Department Store
32470,40.72376551627968,-73.97915479859958,Fried Chicken Joint,Dining and Drinking,Restaurant,Fried Chicken Joint
467,40.8415358603095,-73.93958427255126,American Restaurant,Dining and Drinking,Restaurant,American Restaurant
156,40.72340123635144,-73.98847513219343,French Restaurant,Dining and Drinking,Restaurant,French Restaurant
5729,40.78939050044788,-73.97557920584508,Bakery,Dining and Drinking,Bakery,Bakery
28758,40.86113284927318,-73.92075472241443,Spanish Restaurant,Dining and Drinking,Restaurant,Spanish Restaurant
29934,40.70629485823015,-73.99711489677429,Bridge,Landmarks and Outdoors,Bridge,Bridge
6813,40.83916091891611,-73.94112270377491,Caribbean Restaurant,Dining and Drinking,Restaurant,Caribbean Restaurant
15061,40.84077614345309,-73.94296536090701,Medical Center,Health and Medicine,Physician,Doctor's Office
27786,40.802926,-73.967636,Food,Dining and Drinking,Restaurant,Restaurant
1403,40.73292774115286,-74.0029827309249,Mexican Restaurant,Dining and Drinking,Restaurant,Mexican Restaurant
36089,40.82142639160156,-73.82205963134766,Bus Station,Travel and Transportation,Transportation Service,Public Transportation
29843,40.63503194318118,-73.78311199823732,Airport,Travel and Transportation,Transport Hub,Airport
28590,40.68445923751648,-73.97778311036194,Bus Station,Travel and Transportation,Transportation Service,Public Transportation
23170,40.75752044383661,-73.98714368365702,Bowling Alley,Arts and Entertainment,Bowling Alley,Bowling Alley
16241,40.63221960872999,-73.9472992672502,Plaza,Landmarks and Outdoors,Plaza,Plaza
9909,40.631543741755145,-73.94687408770778,Department Store,Retail,Department Store,Department Store
2123,40.760018699570765,-73.98401589107601,Bar,Dining and Drinking,Bar,Sports Bar
31979,40.65730362250038,-73.93091601760405,Bus Station,Travel and Transportation,Transportation Service,Public Transportation
22375,40.58106066406958,-73.8828489873295,Government Building,Community and Government,Government Building,Government Building
16805,40.80883947367025,-73.80001309757374,Government Building,Community and Government,Government Building,Government Building
2698,40.665014570215,-73.96446704864502,Zoo,Arts and Entertainment,Zoo,Zoo
23919,40.659650800839785,-73.93116286731059,Bus Station,Travel and Transportation,Transportation Service,Public Transportation
20447,40.68916976451874,-73.95742893218994,Bus Station,Travel and Transportation,Transportation Service,Public Transportation
10227,40.68513950219469,-73.97796102863539,Bank,Business and Professional Services,Financial Service,Banking and Finance
10741,40.69408015300006,-73.96089734397252,Bus Station,Travel and Transportation,Transportation Service,Public Transportation
13616,40.632202,-73.928531,American Restaurant,Dining and Drinking,Restaurant,American Restaurant
21791,40.63247487074209,-73.92842454019515,Asian Restaurant,Dining and Drinking,Restaurant,Asian Restaurant
21511,40.67827850208383,-73.96617215258418,College Academic Building,Community and Government,Education,College and University
2248,40.761653,-73.984462,Bar,Dining and Drinking,Bar,Bar
30609,40.722337,-74.013629,Airport,Travel and Transportation,Transport Hub,Airport
16873,40.6441550144417,-73.78215832449997,Fast Food Restaurant,Dining and Drinking,Restaurant,Fast Food Restaurant
32217,40.85016719767451,-73.85267187545136,Neighborhood,Landmarks and Outdoors,States and Municipalities,Neighborhood
30993,40.862803360720974,-73.84731888771057,Neighborhood,Landmarks and Outdoors,States and Municipalities,Neighborhood
30994,40.86616246600479,-73.86088013648987,Neighborhood,Landmarks and Outdoors,States and Municipalities,Neighborhood
17155,40.8741592397011,-73.83753276420217,Building,Landmarks and Outdoors,Structure,Structure
15153,40.85450112819672,-73.86583936666666,Pizza Place,Dining and Drinking,Restaurant,Pizzeria
22306,40.85458852723362,-73.8676432887891,Food & Drink Shop,Retail,Food and Beverage Retail,Grocery Store
33374,40.85439105649562,-73.86379837989807,Neighborhood,Landmarks and Outdoors,States and Municipalities,Neighborhood
