,venueID,category,nearby_same_category,total_nearby
103512,29853,Bar,584,4697
103515,31036,Gym and Studio,6,458
103520,31511,Bar,484,4918
103531,28875,Bar,95,1675
103535,32142,Education,164,6132
103538,35294,Historic and Protected Site,0,855
103542,7883,Education,166,6112
103549,28163,Spiritual Center,24,4673
103550,30732,Night Club,27,4671
103551,29852,Movie Theater,17,4698
103552,29854,Smoke Shop,2,4697
103554,35154,Spiritual Center,19,4262
103564,9398,Shopping Mall,1,1472
103571,681,Strip Club,5,6620
103584,35130,Bar,100,1108
103590,9540,Restaurant,1831,5808
103591,36357,Hospital,11,5837
103598,18757,Restaurant,1663,5231
103619,35094,General Entertainment,2,455
103644,16577,Bar,61,531
103645,30699,General Entertainment,4,869
103646,16267,Other Nightlife,1,1362
103662,17406,Restaurant,1523,4829
103675,30130,"Cafe, Coffee, and Tea House",188,3784
103698,30396,Historic and Protected Site,0,346
103708,36038,Performing Arts Venue,62,2596
103721,29509,Lighthouse,0,6060
103730,28297,Park,54,4772
103734,4049,Financial Service,59,5138
103737,34692,Performing Arts Venue,127,5249
103741,34470,Casino,0,4850
103747,10854,Education,166,5999
103752,16974,Restaurant,482,1696
103753,22556,Structure,78,4991
103765,9078,Restaurant,76,328
103766,14362,Harbor or Marina,2,23
103767,6297,Scenic Lookout,0,23
103769,5749,Restaurant,35,133
103775,18289,Restaurant,463,1627
103784,708,Restaurant,1875,6085
103790,34726,Lodging,2,135
103795,27849,Financial Service,6,117
103798,31291,Medical Center,3,150
103799,29682,Education,3,154
103800,18826,Education,3,133
103801,20678,Financial Service,5,150
103805,13453,Hardware Store,1,71
103806,19903,Restaurant,41,129
103809,28595,Laundry Service,1,124
103816,22831,Dentist,2,169
103817,11165,Restaurant,44,235
103821,27676,Spiritual Center,1,76
103827,28381,Water Sports,1,126
103828,19267,Park,3,96
103831,28829,Breakfast Spot,0,123
103837,18265,Park,2,90
103838,28584,Restaurant,35,123
103843,26810,Miscellaneous Store,3,125
103849,14109,Education,3,143
103856,26240,Structure,6,223
103860,12859,Health and Beauty Service,127,4315
103864,25124,Restaurant,2019,6603
103865,4468,Restaurant,2007,6603
103866,12683,Health and Beauty Service,123,4262
103879,30400,Restaurant,1300,4154
103886,4838,Restaurant,1338,4255
103887,30181,Financial Service,13,387
103893,4955,Restaurant,1286,4106
103894,12089,Financial Service,51,4121
103910,14150,Restaurant,113,372
103912,16318,"Cafe, Coffee, and Tea House",12,368
103915,14736,Restaurant,134,418
103925,25284,Restaurant,1362,4304
103935,2293,Restaurant,1631,5248
103938,34730,Restaurant,1612,5235
103940,25329,Bar,563,4993
103948,28566,Business and Professional Services,1,341
103997,3151,Bar,723,6629
104000,30350,Office,1,346
104001,25430,Pharmacy,5,354
104004,8475,Furniture and Home Store,3,362
104054,16837,Computers and Electronics Retail,4,366
104064,11152,Night Club,3,408
104089,8759,Restaurant,1211,3889
104100,25492,Gym and Studio,109,4185
104101,5856,Miscellaneous Store,1,597
104131,30936,Bakery,11,258
104132,13249,Bar,7,205
104136,12702,Baseball,1,1190
104138,10019,Physician,8,928
104139,10556,Food and Beverage Retail,26,1170
104145,12178,Restaurant,237,968
104151,24295,Baseball,1,840
104152,3351,Art Gallery,49,3491
104160,29745,General Entertainment,15,1322
104161,14908,Fuel Station,10,640
104162,27565,Structure,107,4438
104163,22140,Computers and Electronics Retail,4,923
104167,23355,Financial Service,11,978
104174,30176,Education,12,835
104176,23187,Restaurant,235,963
104181,15515,Record Store,1,1239
104182,20784,Skating,0,739
104190,14046,Structure,2,223
104205,9434,Financial Service,104,6028
104223,13919,Cosmetics Store,2,318
104232,817,Performing Arts Venue,115,4195
104235,16387,Education,9,149
104237,27144,Office,2,687
104243,12343,Financial Service,11,852
104248,13354,"Cafe, Coffee, and Tea House",58,1206
104288,13216,Computers and Electronics Retail,38,5299
104292,26834,"Cafe, Coffee, and Tea House",5,222
104295,7996,Music Store,0,1201
104303,6688,Park,69,1654
104304,29128,Donut Shop,4,1208
104313,8013,Financial Service,91,6653
104333,13302,Arts and Crafts Store,0,45
104334,23505,Snow Sports,9,4603
104335,701,Snow Sports,9,4489
104336,27143,Snow Sports,2,1208
104337,19406,Snow Sports,9,4571
104338,19359,Snow Sports,9,5191
104339,12048,Bar,360,4231
104340,25606,Snow Sports,3,832
104341,14982,Snow Sports,2,762
104343,24315,Snow Sports,1,528
104344,30255,Snow Sports,1,536
104345,17187,Performing Arts Venue,52,1350
104346,24760,Performing Arts Venue,12,822
104347,26744,Performing Arts Venue,16,367
104348,27220,Performing Arts Venue,100,3506
104349,21841,Performing Arts Venue,135,5694
104350,31233,Performing Arts Venue,0,73
104351,29785,Performing Arts Venue,16,1513
104352,25713,Performing Arts Venue,20,848
104353,22767,Performing Arts Venue,23,1161
104354,30175,Performing Arts Venue,19,1145
104355,31362,Performing Arts Venue,50,1294
104388,24950,Restaurant,332,1251
104392,6943,Hardware Store,8,854
104393,12767,Park,55,844
104394,18499,Park,61,929
104396,15816,Restaurant,42,185
104397,12933,Restaurant,46,190
104399,20481,Restaurant,43,164
104415,18345,Performing Arts Venue,185,3454
104416,4673,Performing Arts Venue,186,4652
104417,8255,Performing Arts Venue,116,4774
104419,20738,Performing Arts Venue,135,5707
104420,19729,Performing Arts Venue,12,974
104421,27644,Performing Arts Venue,6,647
104422,778,Performing Arts Venue,132,5585
104424,31825,Performing Arts Venue,0,288
104425,32592,Performing Arts Venue,0,149
104427,2038,Performing Arts Venue,4,507
104429,11358,Performing Arts Venue,134,5539
104430,23968,Beach,3,2912
104431,22945,Beach,3,3699
104432,24780,Beach,5,2383
104446,14353,Park,65,1124
104450,20835,Restaurant,56,311
104452,23516,Record Store,0,421
104453,21409,Bar,22,489
104454,18906,Restaurant,79,355
104456,16530,Restaurant,28,151
104458,17009,Restaurant,46,261
104459,12633,Restaurant,49,249
104460,13630,Restaurant,42,197
104462,29418,Beach,0,110
104474,18647,Bar,15,196
104479,860,Bar,391,4743
104480,28676,Performing Arts Venue,176,4462
104481,14335,Bar,56,465
104482,7367,Bar,656,6674
104483,22701,Bar,15,288
104485,11012,Bar,389,4473
104486,2304,Bar,652,6658
104487,30194,Bar,649,6642
104488,31027,Bar,101,1729
104489,25632,Bar,653,6656
104490,20372,Bar,648,6639
104491,18145,Bar,439,5204
104492,27952,Bar,691,6574
104494,18146,Bar,100,1527
104495,6071,Bar,485,5797
104496,26093,Bar,61,1305
104497,26479,Bar,142,1992
104498,18147,Bar,633,6577
104499,24236,Beach,2,5538
104501,25532,Snow Sports,0,356
104502,24193,Snow Sports,3,486
104519,10170,Record Store,24,5120
104520,9158,Record Store,8,833
104521,26927,Record Store,11,5781
104522,7287,Record Store,7,851
104523,2618,Record Store,1,853
104524,23667,Record Store,11,5734
104525,26949,Record Store,2,741
104526,25149,Snow Sports,0,100
104527,16679,Snow Sports,9,5797
104529,19551,Snow Sports,8,4523
104545,24040,Art Gallery,19,2686
104546,1609,Art Gallery,100,5743
104547,27247,Art Gallery,0,409
104548,5370,Art Gallery,90,5792
104549,19688,Art Gallery,0,185
104550,10502,Art Gallery,83,4811
104551,15172,Art Gallery,90,6338
104552,27474,Art Gallery,52,3986
104553,11939,Art Gallery,52,3890
104554,12958,Art Gallery,38,2022
104555,7745,Art Gallery,83,4596
104556,28738,Art Gallery,21,3042
104557,10653,Art Gallery,3,421
104558,26357,Art Gallery,10,1096
104559,21346,Art Gallery,11,1543
104560,28196,Art Gallery,12,1087
104561,12406,Art Gallery,12,1110
104562,24411,Art Gallery,109,6222
104563,23440,Art Gallery,13,1804
104564,20375,Art Gallery,51,4312
104565,26539,Art Gallery,56,4847
104566,30223,Art Gallery,28,5019
104567,30815,Art Gallery,2,373
104568,20624,Art Gallery,22,3374
104569,24369,Art Gallery,10,1402
104570,8207,Art Gallery,84,4926
104580,25472,Health and Beauty Service,6,364
104581,17217,Health and Beauty Service,2,191
104583,6413,Restaurant,1702,5922
104586,6824,Park,92,2138
104587,14806,Park,109,2262
104588,19212,Park,103,1724
104589,25078,Park,74,1212
104590,28510,Park,102,1567
104591,5275,Park,80,1564
104592,5526,Park,90,1214
104632,2919,Record Store,25,5426
104633,15614,Record Store,11,1158
104638,2933,Record Store,9,1288
104639,5321,Record Store,25,5474
104640,1824,Record Store,27,6549
104643,17064,Record Store,22,5329
104645,21405,Record Store,1,1196
104646,7126,Record Store,2,840
104647,12300,Record Store,25,5483
104648,25826,Record Store,1,765
104655,1173,Performing Arts Venue,138,5768
104657,187,Performing Arts Venue,129,5340
104659,806,Performing Arts Venue,79,3069
104661,17455,Performing Arts Venue,223,6234
104662,14919,Performing Arts Venue,197,4739
104663,6710,Performing Arts Venue,1,74
104665,12964,Performing Arts Venue,116,4116
104666,28804,Performing Arts Venue,200,5976
104667,19853,Beach,4,3485
104668,24237,Beach,2,1358
104672,3692,Restaurant,267,917
104673,1920,Restaurant,304,1083
104674,1488,Restaurant,297,1086
104675,13590,Park,62,924
104676,23286,Park,82,2620
104677,11973,Park,104,1833
104678,19165,Park,56,1098
104679,27574,Park,47,981
104681,4206,Park,82,1634
104683,15627,Park,101,1610
104684,13782,Park,65,1292
104685,3468,Park,92,1642
104686,9747,Park,70,1128
104688,17405,Park,34,525
104689,7329,Park,78,1299
104690,16105,Park,68,1243
104691,21735,Park,61,979
104692,29198,Park,30,571
104711,14885,Vintage and Thrift Store,2,706
104721,35801,Performing Arts Venue,208,4780
104728,11014,Restaurant,193,707
104732,14405,Food Truck,63,6169
104754,30922,Performing Arts Venue,214,5460
104755,27207,General Entertainment,56,5543
104801,34331,Performing Arts Venue,213,5263
104807,29344,Moving Target,0,139
104812,34517,States and Municipalities,0,107
104820,26260,Food and Beverage Retail,2,49
104827,35306,Moving Target,0,89
104833,34519,States and Municipalities,0,52
104836,34043,Moving Target,0,51
104837,9864,Convenience Store,2,101
104842,24696,Structure,1,57
104846,5854,Bar,15,201
104847,22120,Other Great Outdoors,2,94
104855,17199,Fuel Station,3,79
104882,34119,Education,35,428
104884,23788,Performing Arts Venue,11,721
104885,20298,Government Building,47,5287
104892,20777,Government Building,44,4535
104899,18295,Donut Shop,2,443
104903,34205,Bar,13,188
104905,10451,Dessert Shop,56,4157
104919,11515,Education,18,285
104921,28516,Restaurant,117,393
104922,22528,Restaurant,67,292
104928,6367,Restaurant,118,389
104930,7496,Other Nightlife,3,6708
104932,17980,Food and Beverage Retail,13,363
104933,18344,Education,85,714
104937,30200,Soccer,0,689
104942,6547,Restaurant,2049,6732
104945,36949,Office,97,5743
104958,13256,Pool Hall,0,420
104959,33954,Office,118,5673
104960,4429,Restaurant,1598,5547
104964,7201,Cosmetics Store,73,6622
104967,14660,Dessert Shop,25,1249
104976,1768,Restaurant,1775,5879
104982,21118,Restaurant,111,448
104986,25716,Restaurant,55,231
104987,16053,Cosmetics Store,73,6594
105000,12319,Food and Beverage Retail,11,275
105015,32674,Restaurant,61,244
105018,35743,Bar,403,4865
105020,24211,Restaurant,16,60
105029,32283,Dessert Shop,105,6570
105032,14793,Restaurant,69,302
105040,15283,Fashion Retail,210,5331
105041,23653,Restaurant,305,1111
105046,4535,Dessert Shop,23,2025
105047,28788,Department Store,4,2071
105048,31605,Dessert Shop,19,1853
105049,12759,Cosmetics Store,20,2515
105054,6712,Restaurant,522,1956
105056,36368,Bakery,10,915
105068,27426,Restaurant,90,376
105070,29297,Emergency Service,0,204
105073,22309,Pharmacy,35,1481
105083,10820,Pharmacy,1,109
105084,31131,Bakery,0,142
105111,20194,Food and Beverage Retail,5,128
105112,32580,Hardware Store,1,131
105133,12537,Automotive Shop,0,135
105173,17961,Restaurant,31,136
105174,34053,Food and Beverage Retail,1,70
105187,29149,Restaurant,38,105
105193,9449,Restaurant,63,275
105199,11179,Restaurant,11,59
105207,24226,Food and Beverage Retail,6,98
105219,16568,Restaurant,15,68
105221,20839,Restaurant,11,45
105239,19572,Miscellaneous Store,0,84
105262,24640,Restaurant,18,70
105269,6644,Restaurant,13,91
105285,20579,Health and Beauty Service,3,86
105286,23159,Department Store,0,70
105312,11648,Food and Beverage Retail,5,81
105318,13533,Brewery,0,66
105324,22125,"Cafe, Coffee, and Tea House",10,276
105325,14459,Restaurant,76,292
105326,30037,Breakfast Spot,0,291
105327,18248,Bagel Shop,3,298
105328,21681,Spiritual Center,12,311
105329,21716,Financial Service,10,292
105330,36893,Bakery,9,299
105331,11475,Spiritual Center,10,295
105332,18119,Miscellaneous Store,3,299
105346,4024,Restaurant,76,295
105347,9700,Food and Beverage Retail,15,277
105348,24824,Automotive Shop,6,276
105349,19634,Education,6,280
105350,25103,Automotive Shop,8,312
105355,18221,Physician,6,320
105359,16911,Restaurant,78,296
105360,20801,Food and Beverage Retail,36,785
105361,18128,Fuel Station,9,304
105364,23147,Fuel Station,10,277
105366,18212,Restaurant,67,274
105370,26034,Convenience Store,1,291
105372,21183,Health and Beauty Service,9,292
105381,37085,Restaurant,72,299
105383,21367,Department Store,2,292
105385,16779,Restaurant,78,296
105386,21672,Bookstore,0,300
105387,18937,Spiritual Center,9,302
105388,19352,Education,22,235
105394,34992,Gift Store,1,306
105395,34993,Spiritual Center,5,219
105400,19044,Education,7,289
105417,19817,Automotive Service,0,371
105420,19323,Fuel Station,1,71
105429,18112,Spiritual Center,9,297
105430,14594,Automotive Shop,2,436
105438,16771,Physician,5,279
105439,17850,Financial Service,11,295
105442,22268,Spiritual Center,9,293
105443,14549,Restaurant,77,293
105446,4611,Restaurant,62,274
105451,29212,Fuel Station,11,124
105470,22965,Financial Service,8,299
105471,24921,Fashion Retail,6,295
105472,36126,Fashion Retail,5,323
105475,24746,Health and Beauty Service,6,325
105476,25402,Miscellaneous Store,3,292
105479,10579,Restaurant,77,299
105490,19858,Miscellaneous Store,3,290
105496,18756,Food and Beverage Retail,18,299
105498,17497,Restaurant,248,784
105499,21060,Plaza,2,417
105515,21760,Government Building,6,864
105518,31058,Education,6,299
105534,32546,Spiritual Center,9,308
105537,23702,Automotive Shop,3,849
105545,19606,Fuel Station,6,349
105565,22365,Spiritual Center,5,784
105567,24902,Dessert Shop,4,303
105568,14468,Pharmacy,7,297
105576,36878,Spiritual Center,9,307
105577,16769,Fuel Station,6,982
105579,20378,Bagel Shop,3,293
105583,17953,Race Track,0,160
105584,34855,Physician,7,343
105585,24401,Education,6,301
105598,15595,Automotive Shop,6,295
105603,36172,Education,6,319
105636,4061,Restaurant,1436,4559
105663,4443,Restaurant,1156,3638
105665,147,Bar,605,5231
105670,8050,Spiritual Center,26,5741
105682,14829,Structure,75,4326
105705,26231,Bar,382,3432
105710,689,Restaurant,1856,5919
105715,36690,Health and Beauty Service,186,5892
105720,10057,Education,124,4252
105728,23851,Health and Beauty Service,180,5767
105735,35381,Dentist,10,5978
105750,23338,"Cafe, Coffee, and Tea House",318,6622
105751,8300,Pharmacy,39,1698
105753,16112,Structure,32,1705
105755,17454,Food and Beverage Retail,69,1487
105769,5838,Restaurant,389,1449
105792,30372,Health and Beauty Service,20,842
105793,11324,Health and Beauty Service,78,2726
105795,5833,Health and Beauty Service,169,5277
105798,29890,"Cafe, Coffee, and Tea House",158,3477
105826,682,Bar,137,2037
105831,159,Bar,618,5284
105832,4864,"Cafe, Coffee, and Tea House",62,1498
105834,11565,Pharmacy,41,1969
105839,13974,Fashion Retail,156,3680
105841,12901,Restaurant,470,1701
105845,22687,Miscellaneous Store,10,1708
105856,12922,Restaurant,1447,4919
105858,17777,Food and Beverage Retail,61,1442
105865,34741,Boutique,18,3429
105876,9565,Food and Beverage Retail,62,1665
105888,6484,Fashion Retail,254,5578
105902,4326,Restaurant,1262,4265
105907,2915,"Cafe, Coffee, and Tea House",228,5038
105914,17184,Event Space,24,4495
105915,24285,Office,124,6165
105918,36562,Bar,500,4989
105920,25247,"Cafe, Coffee, and Tea House",245,5347
105923,2765,Gym and Studio,133,5745
105935,3186,Restaurant,1709,5515
105939,29753,Boutique,49,4892
105950,30378,Dessert Shop,63,3820
105962,5892,Restaurant,1643,5335
105971,7702,Fashion Retail,181,4054
105972,3418,Restaurant,1355,4766
105973,1942,Restaurant,1402,4890
105975,4616,Food and Beverage Retail,33,841
106015,21900,Food Truck,64,5981
106021,35549,Event Space,31,4912
106044,27154,Boutique,27,6789
106045,13801,Fashion Retail,263,6487
106047,21522,Government Building,2,102
106048,25415,Restaurant,33,106
106051,18270,Automotive Shop,1,82
106052,11853,"Cafe, Coffee, and Tea House",0,83
106053,31829,Fuel Station,2,89
106055,2339,Restaurant,1569,4943
106058,9163,Restaurant,1468,5107
106059,23840,Restaurant,18,94
106068,14625,Arts and Crafts Store,17,6395
106069,13777,Bar,526,6073
106071,17044,Parking,5,3033
106076,16549,Parking,15,5697
106077,16514,Dessert Shop,4,88
106079,10432,Restaurant,31,97
106083,35912,General Entertainment,2,140
106086,6316,Lodging,123,5287
106090,22669,Parking,15,5507
106091,19980,Restaurant,13,97
106092,32256,Convenience Store,0,84
106096,19788,Restaurant,24,85
106097,2792,Bagel Shop,1,65
106099,9256,Food and Beverage Retail,2,67
106105,13131,Restaurant,25,85
106107,3419,Performing Arts Venue,219,5679
106108,22452,Performing Arts Venue,224,6300
106112,18308,Spiritual Center,2,116
106116,28526,Health and Beauty Service,0,61
106117,17479,Restaurant,23,110
106119,28968,Physician,0,69
106120,19655,Financial Service,4,101
106123,35902,Health and Beauty Service,3,73
106127,29109,Landmarks and Outdoors,0,124
106135,15067,Financial Service,2,58
106136,9665,Restaurant,32,99
106143,36476,Park,1,65
106147,9880,Restaurant,1535,5293
106153,12911,Restaurant,1610,5565
106154,24629,Stadium,2,100
106161,33543,Government Building,3,75
106163,13082,Food and Beverage Retail,6,93
106175,17020,Night Club,0,116
106176,34380,Restaurant,17,42
106178,26533,Park,1,48
106186,18732,Skating,0,447
106198,17033,Restaurant,20,88
106205,17057,Office Supply Store,0,212
106206,19990,Movie Theater,0,106
106208,28308,Performing Arts Venue,199,4396
106210,8934,Performing Arts Venue,23,1305
106212,9384,Bar,96,1255
106223,358,Bar,95,1235
